agent,choice_payload,choice_type,coh,dz_1mcos,dz_l2,error,judge_score,mask_size,persona_norm,phase,phase_code,policy,role,role_score,round,run_id,safety,seed,speaker_mode,target,target_is_wolf,truth
Agent_4,0,VOTE_TARGET,,0.008167,0.053462,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_5,0,VOTE_TARGET,,0.000505,0.013198,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Worker,,1,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_6,4,VOTE_TARGET,,0.000544,0.013767,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785018825_b7f0ce,,1337023958,disabled,Agent_4,0,
Agent_7,6,VOTE_TARGET,,0.000602,0.014579,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Werewolf,,1,run_1785018825_b7f0ce,,1337023958,disabled,Agent_6,0,
Agent_8,4,VOTE_TARGET,,0.000414,0.012141,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785018825_b7f0ce,,1337023958,disabled,Agent_4,0,
Agent_1,2,KILL_TARGET,,,,,,6,0.21732454001903534,NIGHT_KILL,2,,Werewolf,,1,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_1,1,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_8,4,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_0,8,VOTE_TARGET,,0.008139,0.052898,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_8,0,
Agent_1,6,VOTE_TARGET,,0.000601,0.014535,judge_disabled,,6,0.21732454001903534,DAY_VOTE,1,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_6,0,
Agent_3,0,VOTE_TARGET,,0.000491,0.014077,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_5,0,VOTE_TARGET,,0.000489,0.012996,judge_disabled,,6,0.35103756189346313,DAY_VOTE,1,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_6,0,VOTE_TARGET,,0.008139,0.053527,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_7,6,VOTE_TARGET,,0.000607,0.014624,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_6,0,
Agent_8,0,VOTE_TARGET,,0.000407,0.012065,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Worker,,2,run_1785018825_b7f0ce,,1337023958,disabled,Agent_0,0,
Agent_1,6,KILL_TARGET,,,,,,4,0.21732454001903534,NIGHT_KILL,2,,Werewolf,,2,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_8,1,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_1,1,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_5,4,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_8,1,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_1,8,VOTE_TARGET,,0.000586,0.014346,judge_disabled,,4,0.21732454001903534,DAY_VOTE,1,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,Agent_8,0,
Agent_3,8,VOTE_TARGET,,0.008226,0.052529,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,Agent_8,0,
Agent_5,8,VOTE_TARGET,,0.000464,0.012675,judge_disabled,,4,0.35103756189346313,DAY_VOTE,1,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,Agent_8,0,
Agent_7,8,VOTE_TARGET,,0.000589,0.014399,judge_disabled,,4,0.22779437899589539,DAY_VOTE,1,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,Agent_8,0,
Agent_8,5,VOTE_TARGET,,0.008026,0.052414,judge_disabled,,4,0.19525566697120667,DAY_VOTE,1,,Worker,,3,run_1785018825_b7f0ce,,1337023958,disabled,Agent_5,0,
Agent_1,3,KILL_TARGET,,,,,,2,0.21732454001903534,NIGHT_KILL,2,,Werewolf,,3,run_1785018825_b7f0ce,,1337023958,disabled,,,
Agent_0,1,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_1,2,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_2,0,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_5,3,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_7,1,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_0,1,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_8,3,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_0,5,VOTE_TARGET,,0.000502,0.013634,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_1,5,VOTE_TARGET,,0.000445,0.012903,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_2,5,VOTE_TARGET,,0.000459,0.013220,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_3,6,VOTE_TARGET,,0.000467,0.013143,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_6,0,
Agent_4,5,VOTE_TARGET,,0.000386,0.012432,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_5,6,VOTE_TARGET,,0.004451,0.040899,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_6,0,
Agent_6,5,VOTE_TARGET,,0.000492,0.013422,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_7,5,VOTE_TARGET,,0.000507,0.014018,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_8,5,VOTE_TARGET,,0.004642,0.042633,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785018831_0dabe5,,1337033931,disabled,Agent_5,1,
Agent_3,8,KILL_TARGET,,,,,,7,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,1,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,,,
Agent_0,3,VOTE_TARGET,,0.000493,0.013571,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_1,3,VOTE_TARGET,,0.000420,0.012621,judge_disabled,,6,0.21732454001903534,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_2,3,VOTE_TARGET,,0.000430,0.012779,judge_disabled,,6,0.4317970275878906,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_3,6,VOTE_TARGET,,0.004602,0.041590,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Werewolf,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_6,0,
Agent_4,3,VOTE_TARGET,,0.000384,0.012496,judge_disabled,,6,0.2702183127403259,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_6,3,VOTE_TARGET,,0.000460,0.012983,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_7,3,VOTE_TARGET,,0.000492,0.013923,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785018831_0dabe5,,1337033931,disabled,Agent_3,1,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_1,0,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_7,1,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,4,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_1,2,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_5,4,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,4,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,5,VOTE_TARGET,,0.000534,0.012689,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_1,5,VOTE_TARGET,,0.004505,0.037148,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_2,5,VOTE_TARGET,,0.000592,0.013460,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_3,5,VOTE_TARGET,,0.000520,0.012528,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_4,5,VOTE_TARGET,,0.000532,0.012904,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_5,6,VOTE_TARGET,,0.004563,0.037118,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_6,5,VOTE_TARGET,,0.000530,0.012910,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_7,5,VOTE_TARGET,,0.000439,0.011784,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_8,5,VOTE_TARGET,,0.000488,0.012470,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785018836_d87257,,1337043904,disabled,Agent_5,1,
Agent_6,1,KILL_TARGET,,,,,,7,0.11660865694284439,NIGHT_KILL,2,,Werewolf,,1,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_2,0,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,4,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,7,VOTE_TARGET,,0.000535,0.012715,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_7,0,
Agent_2,7,VOTE_TARGET,,0.004664,0.037396,judge_disabled,,6,0.4317970275878906,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_7,0,
Agent_3,7,VOTE_TARGET,,0.000520,0.012545,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_7,0,
Agent_4,7,VOTE_TARGET,,0.000530,0.012908,judge_disabled,,6,0.2702183127403259,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_7,0,
Agent_6,8,VOTE_TARGET,,0.000529,0.012899,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Werewolf,,2,run_1785018836_d87257,,1337043904,disabled,Agent_8,0,
Agent_7,6,VOTE_TARGET,,0.005027,0.039709,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_8,7,VOTE_TARGET,,0.000481,0.012399,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Worker,,2,run_1785018836_d87257,,1337043904,disabled,Agent_7,0,
Agent_6,2,KILL_TARGET,,,,,,5,0.11660865694284439,NIGHT_KILL,2,,Werewolf,,2,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,4,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Werewolf,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_8,3,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,,,
Agent_0,6,VOTE_TARGET,,0.000516,0.012507,judge_disabled,,4,0.39172276854515076,DAY_VOTE,1,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_3,6,VOTE_TARGET,,0.000519,0.012539,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_4,6,VOTE_TARGET,,0.000524,0.012868,judge_disabled,,4,0.2702183127403259,DAY_VOTE,1,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_6,8,VOTE_TARGET,,0.005292,0.040763,judge_disabled,,4,0.11660865694284439,DAY_VOTE,1,,Werewolf,,3,run_1785018836_d87257,,1337043904,disabled,Agent_8,0,
Agent_8,6,VOTE_TARGET,,0.000467,0.012267,judge_disabled,,4,0.19525566697120667,DAY_VOTE,1,,Worker,,3,run_1785018836_d87257,,1337043904,disabled,Agent_6,1,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Werewolf,,1,run_1785018842_baffe3,,1337053877,disabled,,,
Agent_1,1,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785018842_baffe3,,1337053877,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785018842_baffe3,,1337053877,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785018842_baffe3,,1337053877,disabled,,,
